Par_ref_offre|Par_cle|Par_nom|Code_rome|Code_OGR|Libelle_metier_OGR|Description|Off_experience_duree_min|Off_experience_duree_max|Exp_cle|Exp_libelle|Dur_cle_experience|Dur_libelle_experience|Off_experience_commentaire|Qua_cle|Qua_libelle|SCN_cle|SCN_libelle|Tfm_cle_1|Tfm_libelle_1|Dfm_cle_1|Dfm_libelle_1|Dfm_exi_cle_1|Dfm_exi_libelle_1|Tfm_cle_2|Tfm_libelle_2|Dfm_cle_2|Dfm_libelle_2|Dfm_exi_cle_2|Dfm_exi_libelle_2|Lan_cle_1|Lan_libelle_1|NVL_cle_1|NVL_libelle_1|"Lan_exi_cle_1 "|"Lan_exi_libelle_1 "|Lan_cle_2|Lan_libelle_2|NVL_cle_2|NVL_libelle_2|"Lan_exi_cle_2 "|"Lan_exi_libelle_2 "|Off_salaire_min|Off_salaire_max|TSA_cle|TSA_libelle|UMO_cle|UMO_libelle|Off_salaire_nb_mois|Off_salaire_cpt_commentaire|Off_travail_hebdo_nb_hh|Off_travail_hebdo_nb_mi|THO_cle|THO_libelle|Off_THO_commentaire|NTC_cle|NTC_libelle|TCO_cle|TCO_libelle|Off_contrat_duree_MO|Off_contrat_duree_JO|Off_adr_id|Off_adr_norme|Off_adr_compl_1|Off_adr_compl_2|Off_adr_no_voie|Off_adr_nom_voie|CPO_cle|COM_cle|COM_libelle|DEP_cle|DEP_libelle|REG_cle|REG_libelle|Pay_cle|Pay_libelle|CON_cle|CON_libelle|Coordonnee_geo_loc_1|Coordonnee_geo_loc_2|PCO_cle_1|PCO_libelle_1|PCO_exi_cle_1|PCO_exi_libelle_1|PCO_cle_2|PCO_libelle_2|PCO_exi_cle_2|PCO_exi_libelle_2|Off_date_creation|Off_date_modification|OST_poste_restant_nb|Off_client_final_siret|Off_client_final_nom|Off_etab_enseigne|Par_URL_offre|Col_cle|Col_nom|Col_URL_offre
668446|FEPEM|FEPEM|K1303|15196|"Garde d'enfants à domicile"|"Assurer une présence adulte auprés de 3 enfants agés de 15,12,9 ans. Le l, ma, j, v de 16h30 à 19h/19H30. Sortie école primaire, aide aux devoirs primaire, accompagnement activité extra-scolaire. Véhicule indispensable"|0|2|||AN||||||||||||||||||||||||||||||||||||||||||||E1||CDI|||||||||||59660||59||||01||||||||||||||23/08/2016||||||http://www.particulieremploi.fr/compte/details_offre.php?id=668446|||
668451|FEPEM|FEPEM|K1303|15196|"Garde d'enfants à domicile"|"bonjour je cherche une personne pour le mercredi 11h 15h30 et 18h 21h30 jeudi soir 18h 21h30 vendredi soir 18h 21h30 et si possible le samedi  11h à 16h 18h a 21h30"|2|5|||AN||||||||||||||||||||||||||||||||||||||||||||E1||CDI|||||||||||83137||83||||01||||||||||||||24/08/2016||||||http://www.particulieremploi.fr/compte/details_offre.php?id=668451|||
668452|FEPEM|FEPEM|M1203|11187|"Assistant administratif / Assistante administrative et comptable"|"femmes et hommes déb acceptés complément de revenus ou travail a temps plain a vous de voir chez herbalife tout est possible.Personnes motivé a l écoute des clients. herbalife sont des produit minceur et plus encore..."|0|2|||AN||||||||||||||||||||||||||||||||||||||||||||E1||CDI|||||||||||26002||26||||01||||||||||||||24/08/2016||||||http://www.particulieremploi.fr/compte/details_offre.php?id=668452|||
668454|FEPEM|FEPEM|K1303|15196|"Garde d'enfants à domicile"|"Nous recherchons un/une garde d&#39;enfants pour le temps peri-scolaire  de 16h30 à 19h30 y compris le mercredi.Le/la titulaire du poste devra prendre en charge les activites/ les devoirs/ les repasLe vehicule est indispensable"|2|5|||AN||||||||||||||||||||||||||||||||||||||||||||E1||CDI|||||||||||78624||78||||01||||||||||||||24/08/2016||||||http://www.particulieremploi.fr/compte/details_offre.php?id=668454|||
668470|FEPEM|FEPEM|K1303|15196|"Garde d'enfants à domicile"|"Recherche garde à domicile pour nos 2 enfants de 4 ans et 3 mois pour aller les chercher en nourrice et garderie + les faire manger en attendant notre retour à la maison. Horaires souhaités : 18h30-19h30 du lundi au jeudi + 2 vendredis par mois."|2|5|||AN||||||||||||||||||||||||||||||||||||||||||||E1||CDI|||||||||||"non renseignée"||95||||01||||||||||||||25/08/2016||||||http://www.particulieremploi.fr/compte/details_offre.php?id=668470|||
668473|FEPEM|FEPEM|K1302|11255|"Assistant / Assistante de vie"|"Contrat de 74 H par moisLe matin de préférence Préparer les repas faire le ménage et s occuper du lingePersonne(H) âgée de 71 ans"|2|5|||AN||||||||||||||||||||||||||||||||||||||||||||E1||CDI|||||||||||93079||93||||01||||||||||||||25/08/2016||||||http://www.particulieremploi.fr/compte/details_offre.php?id=668473|||
668474|FEPEM|FEPEM|K1304|14771|"Employé / Employée de maison"|"Je viens bientôt en Francepour des raisons professionnelles avec ma famille. Nous sommes donc à la recherche d&#39;une femme de ménage qui s&#39;occupera de la maison durant notre séjour. Si vousêtes intéressé veillez me contacter"|0|2|||AN||||||||||||||||||||||||||||||||||||||||||||E1||CDI|||||||||||"non renseignée"||38||||01||||||||||||||25/08/2016||||||http://www.particulieremploi.fr/compte/details_offre.php?id=668474|||
668480|FEPEM|FEPEM|K1304|14771|"Employé / Employée de maison"|"cherche employé de maison pour effectuer 3 h de ménage consécutives, le vendredi de préférence. Sérieux, motivation et efficacité seront le moteur de ma sélection."|0|2|||AN||||||||||||||||||||||||||||||||||||||||||||E1||CDI|||||||||||40287||40||||01||||||||||||||25/08/2016||||||http://www.particulieremploi.fr/compte/details_offre.php?id=668480|||
668481|FEPEM|FEPEM|K1304|14771|"Employé / Employée de maison"|"Je recherche une femme de ménage, 4 heures hebdomadaire, si possible le jeudi ou le vendredi."|2|5|||AN||||||||||||||||||||||||||||||||||||||||||||E1||CDI|||||||||||68062||68||||01||||||||||||||25/08/2016||||||http://www.particulieremploi.fr/compte/details_offre.php?id=668481|||
668484|FEPEM|FEPEM|K1304|14771|"Employé / Employée de maison"|"Recherche personne effectuant ménage et  repassage tous les mercredis après midi hors vacances scolaires en mon absence mais en présence d&#39;une enfant autonome de 9 ans"|5||||AN||||||||||||||||||||||||||||||||||||||||||||E1||CDI|||||||||||91100||76||||01||||||||||||||26/08/2016||||||http://www.particulieremploi.fr/compte/details_offre.php?id=668484|||
668487|FEPEM|FEPEM|K1304|14771|"Employé / Employée de maison"|"recherche employe de maison pour l&#39;entretien de la maison et le linge.me contacter par mail svp"|0|2|||AN||||||||||||||||||||||||||||||||||||||||||||E1||CDI|||||||||||46175||46||||01||||||||||||||28/08/2016||||||http://www.particulieremploi.fr/compte/details_offre.php?id=668487|||
668496|FEPEM|FEPEM|K1303|15196|"Garde d'enfants à domicile"|"J&#39;habite st marc, mes 2 fils (6& 3 ans) scolarisés à l&#39;Ecole chateaubriand ( à 1.5 km du domicile)je cherche personne vehiculée  de 16.30  à 18.15 à domicile et dés midi le mercredi"|2|5|||AN||||||||||||||||||||||||||||||||||||||||||||E1||CDI|||||||||||"non renseignée"||44||||01||||||||||||||26/08/2016||||||http://www.particulieremploi.fr/compte/details_offre.php?id=668496|||
668497|FEPEM|FEPEM|K1303|15196|"Garde d'enfants à domicile"|"Présence responsable auprès de deux garçons de 9 et 12 ans.Permis B et véhicule personnel souhaitable.Lundi / Mardi / Jeudi / Vendredi : 17h-19h30 Mercredi : 11h – 19h30"|0|2|||AN||||||||||||||||||||||||||||||||||||||||||||E1||CDI|||||||||||"non renseignée"||69||||01||||||||||||||26/08/2016||||||http://www.particulieremploi.fr/compte/details_offre.php?id=668497|||
668500|FEPEM|FEPEM|K1303|15196|"Garde d'enfants à domicile"|"aller chercher mes enfants au centre loisir (29.30.31/08)a 18h,21h  et scolaire ,18h 21ha mon domicile"|2|5|||AN||||||||||||||||||||||||||||||||||||||||||||E1||CDI|||||||||||17191||17||||01||||||||||||||26/08/2016||||||http://www.particulieremploi.fr/compte/details_offre.php?id=668500|||
668504|FEPEM|FEPEM|K1303|15196|"Garde d'enfants à domicile"|"Nous recherchons une nounou pour les sorties d'école de 16h 30 à 19 heures 4 jours par semaine (Lundi Mardi Jeudi Vendredi) pour 2 enfants de 7ans scolarisés en CE1."|0|2|||AN||||||||||||||||||||||||||||||||||||||||||||E1||CDI|||||||||||94052||94||||01||||||||||||||27/08/2016||||||http://www.particulieremploi.fr/compte/details_offre.php?id=668504|||
668511|FEPEM|FEPEM|K1304|14771|"Employé / Employée de maison"|"Je recherche une aide ménagère sur Rennes et alentours pour 2h de ménage par jour ceci deux fois par semaine.Profil recherché : Avoir entre 21 ans et 54 ans, être ponctuelle, être disponible"|0|2|||AN||||||||||||||||||||||||||||||||||||||||||||E1||CDI|||||||||||59350||59||||01||||||||||||||27/08/2016||||||http://www.particulieremploi.fr/compte/details_offre.php?id=668511|||
668519|FEPEM|FEPEM|K1303|15196|"Garde d'enfants à domicile"|"Bonjour, Je cherche baby sitter pour nous accompagner pendant 10 jours à Ténérife, Îles Canaries, Espagne. Avoir au moins 18 ans, un passeport et disposer d&#39;un compte en banque."|0|2|||AN||||||||||||||||||||||||||||||||||||||||||||E1||CDI|||||||||||"non renseignée"||93||||01||||||||||||||28/08/2016||||||http://www.particulieremploi.fr/compte/details_offre.php?id=668519|||
668526|FEPEM|FEPEM|K1303|15196|"Garde d'enfants à domicile"|"Nous recherchons une baby-sitter pour aller chercher notre aînée à l&#39;école (vers 17h) puis notre plus petite chez son assistante maternelle pour gérer bain et repas à la maison jusqu&#39;à 19h/19h30, sauf le mercredi"|0|2|||AN||||||||||||||||||||||||||||||||||||||||||||E1||CDI|||||||||||44114||44||||01||||||||||||||29/08/2016||||||http://www.particulieremploi.fr/compte/details_offre.php?id=668526|||
668530|FEPEM|FEPEM|K1303|15196|"Garde d'enfants à domicile"|"Recherche personne de confiance, ayant l experience des enfants, responsable et serieuse, pour s occuper de Jules apres l ecole maternelle, plus mercredi. Poste base a Chaville, entre 15 et 20H par semaine."|0|2|||AN||||||||||||||||||||||||||||||||||||||||||||E1||CDI|||||||||||92022||92||||01||||||||||||||29/08/2016||||||http://www.particulieremploi.fr/compte/details_offre.php?id=668530|||
668532|FEPEM|FEPEM|K1303|15196|"Garde d'enfants à domicile"|"Bonjour, nous recherchons une nounou qualifiée pour garder nos deux enfants de 3 et 10 mois :2,3 demi journées par semaine ou 2 journées par semaine."|2|5|||AN||||||||||||||||||||||||||||||||||||||||||||E1||CDI|||||||||||"non renseignée"||92||||01||||||||||||||29/08/2016||||||http://www.particulieremploi.fr/compte/details_offre.php?id=668532|||
668534|FEPEM|FEPEM|K1302|11255|"Assistant / Assistante de vie"|"Auxiliaire de vie pour personne âgée en perte d&#39;autonomie 2à3j par semaine: aide aux transferts, préparation des repas, tâches ménagères..."|2|5|||AN||||||||||||||||||||||||||||||||||||||||||||E1||CDI|||||||||||79109||79||||01||||||||||||||30/08/2016||||||http://www.particulieremploi.fr/compte/details_offre.php?id=668534|||
